unit_id,source_pdf,journal,doi,title,topic_tags,gate,char_len,abstract_signal,raw_text_stored
017_NatCommun_s41467-026-70210-y_peer_review_file__u0125,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,model_physics_assumption_sensitivity,644,should,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0143,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,scale_resolution_boundary_consistency,1191,however; should,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0151,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,extreme_event_attribution_counterfactual,415,should,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0153,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,detail_audit,1807,however; concern; explain; clarify,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0169,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,extreme_event_attribution_counterfactual,799,explain,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0175,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,mechanism_causality_circulation_dynamics,2808,should; explain; why,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0177,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,sampling_event_representativeness,1382,unclear; recommend,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0184,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,model_physics_assumption_sensitivity,836,not clear,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0185,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,detail_audit,1120,not clear,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0198,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,ai_weather_climate_model_fidelity,858,would like,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0200,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,extreme_event_attribution_counterfactual,2215,should; explain; why,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0204,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,mechanism_causality_circulation_dynamics,794,however; explain; why,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0211,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,trend_internal_variability_signal_detection,2833,need; limitation; would like; sensitivity,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0216,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,atmospheric_claim_evidence_calibration,909,must; clarify,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0226,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,detail_audit,1776,explain; clarify,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0228,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,atmospheric_claim_evidence_calibration,1846,however; should,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0229,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,model_physics_assumption_sensitivity,4515,however; should; need; needs; lack,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0004,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,ai_weather_climate_model_fidelity,448,however; major; need; recommend,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0006,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,ai_weather_climate_model_fidelity,296,not clear; clarify; why,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0008,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,detail_audit,129,clarify,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0012,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,ai_weather_climate_model_fidelity,134,should,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0014,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,atmospheric_claim_evidence_calibration,499,should,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0015,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,ai_weather_climate_model_fidelity,231,validation,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0017,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,sampling_event_representativeness,123,validation,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0019,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,detail_audit,81,should,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0028,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,sampling_event_representativeness,2596,however; major; unclear; should; must,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0031,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,ai_weather_climate_model_fidelity,365,concern,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0034,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,observational_product_reanalysis_validity,264,concern,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0036,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,sampling_event_representativeness,128,recommend,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0038,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,observational_product_reanalysis_validity,986,should; need,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0040,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,observational_product_reanalysis_validity,894,validation,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0042,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,atmospheric_claim_evidence_calibration,155,major,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0047,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,ai_weather_climate_model_fidelity,448,however; major; need; recommend,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0051,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,ai_weather_climate_model_fidelity,243,need,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0052,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,model_physics_assumption_sensitivity,649,not clear; clarify; why,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0053,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,observational_product_reanalysis_validity,184,limitation,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0058,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,detail_audit,129,clarify,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0059,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,sampling_event_representativeness,420,need,no
018_NatCommun_s41467-026-69487-w_peer_review_file__u0061,018_NatCommun_s41467-026-69487-w_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-69487-w,Snow or rain? hybrid AI deciphers surface precipitation phase from satellite observations,precipitation phase; hybrid AI; satellite retrieval,detail_audit,177,clarify,no
